time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03762686582143869,0.09247292207854549,12.031353597852027,0.07256778051592683,6.2565838983140125,0.0,0.1365049653728763,0.352867491707912,3.4919250433741373,0.1265338843790597,-0.028053132432718758,0.0,457.49569271998894,458.76267052291314,455.7855898042836,456.6679597650353
1.2600000000000007,0.0464197727429897,0.11530152063417841,12.245559107010473,0.080749407336004,6.255332411028782,0.0,0.1567371835670821,0.40892236133029475,3.6476875766263404,0.15100517059491608,-0.009376213658691668,0.0,466.4898068089424,467.94599466914156,464.3873772515074,466.3188911448176
1.3200000000000007,0.0563694981601417,0.14144397718825244,12.466217245839132,0.09020300820190474,6.255041073406961,0.0,0.17495397308542418,0.4633656845876589,3.707296548715698,0.1681929139780443,0.0029249311290146613,0.0,436.6054600500555,437.63070254771765,437.53044693423266,438.98279872299594
1.3800000000000008,0.06748576199045009,0.1712741369807177,12.692966855392426,0.10065029707355766,6.255996044285798,0.0,0.19550336243845104,0.5320411259566232,3.8504233235221,0.18390592165792702,0.033901829729300025,0.0,463.7097514130105,466.1368619336725,463.0379492471299,464.3000247460117
1.4400000000000008,0.07977302324095838,0.2053260027469871,12.927005606921563,0.11130658997164478,6.2578200338394225,0.0,0.21386216573884206,0.6040926976842553,3.950385762425772,0.16043532586446788,0.02226958452178433,0.0,453.39206877687496,452.4567546746186,452.66833429385815,450.80496874786405
1.5000000000000009,0.09301256933656495,0.24340482716088577,13.162522780457413,0.12078370545982331,6.2592007774549,0.0,0.22734952377811524,0.6659785028254397,3.9002437415867113,0.15246241025293414,0.024457932956219508,0.0,403.92556435211685,404.1229851411282,404.4836478747558,403.79126415430375
1.560000000000001,0.1070831052638033,0.285578906496365,13.39688829598646,0.1301467238159777,6.260263490608869,0.0,0.24154712916166435,0.7406355402806273,3.911762687451374,0.16239530688185436,-0.0013144675653920558,0.0,425.24568055870793,423.0320294507811,425.2482681516235,426.12245384457606
1.620000000000001,0.12205783017664414,0.33278347936896163,13.63479735054751,0.13954138408615524,6.259916705256597,0.0,0.2576199184333629,0.8337790655519471,4.017986893772684,0.14122617395114265,-0.016677595678164778,0.0,455.0275623549535,453.79601751025683,457.7229129155847,456.0571621952532
1.680000000000001,0.1380368978966134,0.38594600626229814,13.880314268570523,0.14816227411355598,6.259348446677432,0.0,0.2750841568922308,0.9391473493234386,4.1651866667506745,0.1481833155633886,0.0020268451873349655,0.0,468.93238950926633,470.3833158861609,468.67006267689453,469.2285662240954
1.740000000000001,0.15503409254310796,0.4453878491852104,14.133085402054157,0.15653154018703486,6.260101859719194,0.0,0.2914272717851846,1.0430633958511126,4.259966428684111,0.10993205091792706,0.02799668380772677,0.0,453.201954348999,455.2846422066621,456.8161590185762,453.7720901587381
1.8000000000000012,0.17311331269335223,0.5120752228619758,14.39685614147923,0.1634727043693296,6.262196716898915,0.0,0.31093902946574226,1.180524128188832,4.531129948804268,0.1252335579247882,0.04603544346399593,0.0,506.86604039577884,508.16119873507733,507.4534084231753,508.5606984417638
1.8600000000000012,0.19222170308240455,0.5865427654636516,14.672968856049401,0.17095636459050745,6.265516787215692,0.0,0.3256534860064999,1.302417328174817,4.671840029458156,0.12369726681328017,0.06938380240877834,0.0,472.5228687293863,474.32132159504397,471.6561176340063,471.55059306591704
1.9200000000000013,0.21217461056759615,0.6688998445962568,14.959879311755474,0.17850684759032553,6.2693193162650225,0.0,0.3389348307323606,1.4435227373850634,4.890665864875446,0.12981370117886115,0.047302171418017014,0.0,498.21417997087656,496.5992577737051,496.3350941402212,496.7963968829801
1.9800000000000013,0.23277990194715015,0.7591540114252201,15.25575845891367,0.18620327592881036,6.272431383438866,0.0,0.34759846112163495,1.565618680342691,4.971376161522121,0.12500464867531114,0.059712537382185155,0.0,457.4048791315789,458.39390621548637,458.7134636371906,458.3458344594625
